sample_id,record_id,reference_skills,reference_warning,reference_years_experience,reference_education
RES-367,resume_003052_exp02_2,"[""Kafka"", ""Python"", ""数据工程"", ""Java"", ""Flink"", ""Hadoop"", ""向量数据库"", ""Spark"", ""ClickHouse"", ""HBase"", ""Linux"", ""NLP"", ""JavaScript"", ""SQL"", ""Go"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Pandas"", ""NumPy"", ""TensorFlow"", ""PyTorch"", ""Tableau"", ""Power BI""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""数据科学与大数据技术"", ""english_level"": ""英语四级""}"
RES-368,resume_004497_exp03_1,"[""NLP"", ""深度学习"", ""TensorFlow"", ""Machine Learning"", ""Python"", ""计算机视觉"", ""Transformer"", ""C/C++"", ""Java"", ""PyTorch"", ""Spark"", ""Linux"", ""JavaScript"", ""Agent"", ""AI"", ""AIBot"", ""System Prompt"", ""特征工程"", ""Deep Learning"", ""CV/NLP"", ""Large Language Model"", ""Model Inference"", ""RDMA"", ""机器学习""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""双一流高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语六级""}"
RES-369,resume_001583_exp00_0,"[""C/C++"", ""Python"", ""信息安全"", ""Java"", ""Go"", ""Docker"", ""软件开发"", ""机器学习"", ""硬件开发"", ""自动化技术"", ""Linux"", ""Machine Learning"", ""Kubernetes"", ""Ansible"", ""Terraform"", ""DevOps"", ""云计算"", ""自动化测试"", ""安全测试"", ""性能测试"", ""Vector Database"", ""Redis"", ""MySQL"", ""Shell""]",仅供盲标完成后复核，不得直接复制为金标,0,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""网络工程"", ""english_level"": ""英语四级""}"
RES-370,resume_003758_exp01_1,"[""PyTorch"", ""C/C++"", ""机器学习"", ""PPO"", ""Machine Learning"", ""Python"", ""TensorFlow"", ""深度学习"", ""计算机视觉"", ""GRPO"", ""游戏与图形开发"", ""世界模型"", ""SQL"", ""Go"", ""Hadoop"", ""Spark"", ""Tableau"", ""Power BI"", ""FineBI"", ""Agentlightning"", ""Embedding"", ""AIBot"", ""模型微调"", ""Flux""]",仅供盲标完成后复核，不得直接复制为金标,1,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""无""}"
RES-371,resume_000275_exp03_2,"[""DPO"", ""LLM"", ""Embedding"", ""LoRA微调"", ""知识图谱"", ""RLHF"", ""prompt工程"", ""Megatron"", ""分布式训练"", ""C/C++"", ""PPO"", ""NLP"", ""Python"", ""Java"", ""SQL"", ""TensorFlow"", ""PyTorch"", ""Tableau"", ""Power BI"", ""FineBI"", ""AI Agent"", ""Agentlightning"", ""AgentRuntime"", ""Multimodal AI""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""软件工程"", ""english_level"": ""英语四级""}"
RES-372,resume_005155_exp02_0,"[""Go"", ""Python"", ""C/C++"", ""Java"", ""云计算"", ""模型服务化"", ""分布式系统"", ""数据工程"", ""AI工作流设计"", ""AutoGen"", ""LangChain"", ""Context Engineering"", ""JavaScript"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""MySQL"", ""PostgreSQL"", ""Redis"", ""Microservices"", ""Node.js"", ""微服务"", ""代码生成""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""专科"", ""degree"": ""无学位"", ""school_category"": ""职业技术学院"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语四级""}"
RES-373,resume_000200_exp03_1,"[""LLM"", ""Machine Learning"", ""NLP"", ""计算机视觉"", ""TensorFlow"", ""机器学习"", ""C/C++"", ""PyTorch"", ""Python"", ""RLHF"", ""SFT"", ""深度学习"", ""Pandas"", ""NumPy"", ""Hadoop"", ""Spark"", ""Tableau"", ""Power BI"", ""FineBI"", ""OpenAI"", ""Agent"", ""RAG"", ""向量检索"", ""CV/NLP""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""人工智能"", ""english_level"": ""英语四级""}"
RES-374,resume_004696_exp01_1,"[""Kafka"", ""Python"", ""数据工程"", ""Java"", ""Flink"", ""Hadoop"", ""向量数据库"", ""Spark"", ""ClickHouse"", ""HBase"", ""Linux"", ""NLP"", ""SQL"", ""Go"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Pandas"", ""NumPy"", ""Tableau"", ""Power BI"", ""FineBI"", ""数据分析"", ""TDSQL""]",仅供盲标完成后复核，不得直接复制为金标,1,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""普通高校"", ""major"": ""数据科学与大数据技术"", ""english_level"": ""英语六级""}"
RES-375,resume_004972_exp02_1,"[""分布式训练"", ""模型压缩"", ""PyTorch"", ""Python"", ""DeepSpeed"", ""大模型训练"", ""AI基础设施"", ""C/C++"", ""GPU内存优化"", ""TensorRT"", ""TensorFlow"", ""Megatron"", ""Java"", ""JavaScript"", ""SQL"", ""Go"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""Linux"", ""Terraform"", ""CI/CD"", ""SPDK""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""985高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-376,resume_003743_exp05_2,"[""Python"", ""C/C++"", ""Linux"", ""Kubernetes"", ""PyTorch"", ""Machine Learning"", ""计算机视觉"", ""深度学习"", ""模型压缩"", ""汽车电子"", ""计算机体系结构"", ""交互技术"", ""Java"", ""JavaScript"", ""TensorFlow"", ""Hadoop"", ""Spark"", ""Tableau"", ""Power BI"", ""FineBI"", ""GPU/AI"", ""AIGC"", ""Agentic"", ""知识库""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""软件工程"", ""english_level"": ""英语四级""}"
RES-377,resume_003885_exp03_3,"[""Go"", ""MySQL"", ""分布式系统"", ""PostgreSQL"", ""Python"", ""数据工程"", ""C/C++"", ""Linux"", ""Java"", ""代价模型"", ""异常检测"", ""SQL"", ""MongoDB"", ""Redis"", ""TensorFlow"", ""PyTorch"", ""Hadoop"", ""Spark"", ""Tableau"", ""Power BI"", ""FineBI"", ""Kafka"", ""TDSQL"", ""Milvus""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""数据科学与大数据技术"", ""english_level"": ""英语四级""}"
RES-378,resume_std_005639_exp05_2,"[""网络安全"", ""渗透测试"", ""漏洞挖掘"", ""安全攻防"", ""Web安全"", ""代码审计"", ""应急响应"", ""Python"", ""Linux"", ""安全测试"", ""威胁建模"", ""日志分析"", ""Go"", ""信息安全"", ""Java"", ""C/C++"", ""大模型安全"", ""模型安全""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""双一流高校"", ""major"": ""网络空间安全"", ""english_level"": ""英语六级""}"
RES-379,resume_000068_exp10_4,"[""Python"", ""Linux"", ""Rust"", ""C/C++"", ""操作系统"", ""硬件开发"", ""网络编程"", ""Go"", ""Machine Learning"", ""模型压缩"", ""iOS"", ""机器人与自动驾驶"", ""Java"", ""JavaScript"", ""Spring Boot"", ""Django"", ""Flask"", ""MySQL"", ""MongoDB"", ""Microservices"", ""Node.js"", ""微服务"", ""系统设计"", ""代码测试""]",仅供盲标完成后复核，不得直接复制为金标,10,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""信息工程"", ""english_level"": ""无""}"
RES-380,resume_003303_exp02_2,"[""Machine Learning"", ""分布式系统"", ""机器学习"", ""深度学习"", ""C/C++"", ""Embedding"", ""Linux"", ""NLP"", ""Python"", ""RAG"", ""向量数据库"", ""推荐算法"", ""TensorFlow"", ""PyTorch"", ""Tableau"", ""Power BI"", ""FineBI"", ""Agentlightning"", ""System Prompt"", ""Large Language Model"", ""Flux"", ""Scikit-learn"", ""计算机视觉"", ""CUDA""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""普通高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-381,resume_003574_exp00_0,"[""C/C++"", ""Linux"", ""PHP"", ""操作系统"", ""数据工程"", ""消息队列"", ""NoSQL"", ""Python"", ""Redis"", ""分布式系统"", ""Go"", ""Kafka"", ""Java"", ""Spring Boot"", ""Django"", ""Flask"", ""RabbitMQ"", ""MySQL"", ""PostgreSQL"", ""Node.js"", ""微服务"", ""Microservices"", ""高并发"", ""系统设计""]",仅供盲标完成后复核，不得直接复制为金标,0,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语六级""}"
RES-382,resume_003013_exp03_1,"[""数据工程"", ""机器学习"", ""Python"", ""因果推断"", ""算法工程"", ""Spark"", ""Hive"", ""Hadoop"", ""Machine Learning"", ""Transformer"", ""模型训练"", ""PyTorch"", ""Java"", ""JavaScript"", ""SQL"", ""Go"", ""MySQL"", ""MongoDB"", ""Redis"", ""Pandas"", ""NumPy"", ""TensorFlow"", ""Tableau"", ""Power BI""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""统计学"", ""english_level"": ""英语六级""}"
RES-383,resume_000502_exp05_2,"[""C/C++"", ""Python"", ""IT基础设施"", ""软件测试"", ""云计算"", ""数据工程"", ""Go"", ""计算机体系结构"", ""系统开发"", ""Machine Learning"", ""Shell脚本"", ""GPU"", ""Java"", ""JavaScript"", ""SQL"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""Linux"", ""Ansible"", ""Terraform"", ""CI/CD"", ""NPU""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""信息安全"", ""english_level"": ""英语六级""}"
RES-384,resume_001518_exp02_2,"[""Diffusion"", ""Diffusion模型"", ""NLP"", ""多模态"", ""AIGC"", ""C/C++"", ""PyTorch"", ""Python"", ""TensorFlow"", ""图像图形技术"", ""模型压缩"", ""深度学习"", ""Java"", ""JavaScript"", ""SQL"", ""Go"", ""Pandas"", ""NumPy"", ""Hadoop"", ""Spark"", ""Tableau"", ""Power BI"", ""FineBI"", ""QClaw-AI""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""双一流高校"", ""major"": ""模式识别与智能系统"", ""english_level"": ""英语六级""}"
RES-385,resume_000673_exp05_4,"[""Go"", ""Python"", ""C/C++"", ""Java"", ""云计算"", ""模型服务化"", ""分布式系统"", ""数据工程"", ""AI工作流设计"", ""AutoGen"", ""LangChain"", ""Context Engineering"", ""JavaScript"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""MongoDB"", ""Microservices"", ""微服务"", ""Node.js"", ""高并发"", ""系统设计"", ""代码生成""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""985高校"", ""major"": ""信息工程"", ""english_level"": ""英语六级""}"
RES-386,resume_std_005590_exp05_2,"[""C/C++"", ""嵌入式系统"", ""Linux"", ""RTOS"", ""ARM"", ""MCU"", ""驱动开发"", ""串口"", ""CAN"", ""I2C"", ""SPI"", ""硬件调试"", ""TCP/IP"", ""光学技术"", ""内存管理"", ""系统开发"", ""Python"", ""Shell脚本""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""普通高校"", ""major"": ""电子信息工程"", ""english_level"": ""英语六级""}"
RES-387,resume_000568_exp03_3,"[""C/C++"", ""Linux"", ""PHP"", ""操作系统"", ""数据工程"", ""消息队列"", ""NoSQL"", ""Python"", ""Redis"", ""分布式系统"", ""Go"", ""Kafka"", ""JavaScript"", ""Spring Boot"", ""Django"", ""Flask"", ""RESTful API"", ""Node.js"", ""MySQL"", ""MongoDB"", ""微服务"", ""Microservices"", ""代码生成"", ""高并发""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""普通高校"", ""major"": ""软件工程"", ""english_level"": ""英语四级""}"
RES-388,resume_001359_exp02_2,"[""JavaScript"", ""React"", ""性能优化"", ""Node.js"", ""TypeScript"", ""Vue.js"", ""HTML"", ""软件开发"", ""CSS"", ""Webpack"", ""Python"", ""跨平台开发"", ""Java"", ""Android"", ""Kotlin"", ""iOS"", ""Swift"", ""React Native"", ""Flutter"", ""Vue"", ""运营"", ""品牌"", ""用户增长"", ""分布式系统""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""无""}"
RES-389,resume_004452_exp00_0,"[""大模型调优"", ""AI应用开发"", ""LLM"", ""模型微调"", ""Embedding"", ""Function Calling"", ""RAG"", ""大模型应用"", ""模型工程"", ""prompt工程"", ""LangChain"", ""向量数据库"", ""Python"", ""Java"", ""JavaScript"", ""SQL"", ""HTML"", ""CSS"", ""React"", ""Vue"", ""Spring Boot"", ""Django"", ""Flask"", ""RESTful API""]",仅供盲标完成后复核，不得直接复制为金标,0,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""985高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-390,resume_std_005759_exp05_2,"[""5G"", ""6G"", ""通信协议"", ""TCP/IP"", ""无线通信"", ""信号处理"", ""C/C++"", ""Python"", ""SDR"", ""网络优化"", ""基站系统"", ""高性能通信"", ""计算机体系结构"", ""PyTorch"", ""TensorFlow"", ""模型压缩"", ""通信技术"", ""深度学习""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""双一流高校"", ""major"": ""通信工程"", ""english_level"": ""英语六级""}"
RES-391,resume_002757_exp08_3,"[""C/C++"", ""Python"", ""Go"", ""数据工程"", ""软件测试"", ""Java"", ""Linux"", ""Shell脚本"", ""通信技术"", ""AI测试"", ""自动化技术"", ""Ai coding"", ""JavaScript"", ""SQL"", ""Selenium"", ""JUnit"", ""JMeter"", ""Postman"", ""性能测试"", ""自动化测试"", ""安全测试"", ""Performance Testing"", ""Automated Testing"", ""Security Testing""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""无""}"
RES-392,resume_003240_exp02_2,"[""Go"", ""Python"", ""prompt工程"", ""C/C++"", ""Java"", ""LangChain"", ""Agent"", ""Function Calling"", ""LLM"", ""RAG"", ""软件开发"", ""LangGraph"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""RESTful API"", ""Node.js"", ""Kafka"", ""RabbitMQ"", ""MySQL"", ""Microservices"", ""微服务"", ""分布式系统""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-393,resume_001300_exp08_3,"[""Kafka"", ""Python"", ""数据工程"", ""Java"", ""Flink"", ""Hadoop"", ""向量数据库"", ""Spark"", ""ClickHouse"", ""HBase"", ""Linux"", ""NLP"", ""JavaScript"", ""SQL"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Redis"", ""TensorFlow"", ""PyTorch"", ""Tableau"", ""Power BI"", ""FineBI"", ""数据湖""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""985高校"", ""major"": ""数据科学与大数据技术"", ""english_level"": ""英语六级""}"
RES-394,resume_003621_exp08_4,"[""Go"", ""Python"", ""prompt工程"", ""C/C++"", ""Java"", ""LangChain"", ""Agent"", ""Function Calling"", ""LLM"", ""RAG"", ""软件开发"", ""LangGraph"", ""JavaScript"", ""HTML"", ""CSS"", ""React"", ""Vue"", ""Spring Boot"", ""Django"", ""Flask"", ""RESTful API"", ""Kafka"", ""RabbitMQ"", ""MySQL""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-395,resume_002298_exp05_3,"[""Objective-C"", ""iOS"", ""内存管理"", ""Swift"", ""跨平台开发"", ""C/C++"", ""React Native"", ""软件开发"", ""Flutter"", ""数据工程"", ""图像图形技术"", ""Android"", ""Python"", ""JavaScript"", ""Go"", ""Kotlin"", ""Vue"", ""React"", ""用户增长"", ""用户研究"", ""运营"", ""高并发"", ""分布式系统"", ""移动端性能优化""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""985高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语六级""}"
RES-396,resume_005156_exp08_3,"[""Go"", ""MySQL"", ""分布式系统"", ""PostgreSQL"", ""Python"", ""数据工程"", ""C/C++"", ""Linux"", ""Java"", ""代价模型"", ""异常检测"", ""JavaScript"", ""SQL"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""云计算"", ""DevOps"", ""CI/CD"", ""性能测试"", ""安全测试"", ""自动化测试"", ""Elasticsearch""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""专科"", ""degree"": ""无学位"", ""school_category"": ""职业技术学院"", ""major"": ""软件工程"", ""english_level"": ""无""}"
RES-397,resume_002037_exp01_1,"[""TensorFlow"", ""Python"", ""计算机视觉"", ""Diffusion"", ""PyTorch"", ""机器学习"", ""AIGC"", ""Machine Learning"", ""图像图形技术"", ""多模态"", ""C/C++"", ""LLM"", ""Java"", ""JavaScript"", ""SQL"", ""Pandas"", ""NumPy"", ""Tableau"", ""Power BI"", ""FineBI"", ""Agent"", ""Prompt Engineering"", ""Prompt"", ""Embedding""]",仅供盲标完成后复核，不得直接复制为金标,1,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""英语四级""}"
